word lemma
النار نار
ومن مِن
تحتهم تَحْتَ
ظلل ظَلَّل
ذلك ذٰلِكَ
يخوف خَوَّف
الله اللَّه
به بِ
عباده عِبادَة
يا يا
عباد عَبّاد
فاتقون فاتقون
والذين الَّذِي
اجتنبوا ٱِجْتَنَب
الطاغوت طاغُوت
ان أَنَّ
يعبدوها عَبَّد
وانابوا أَناب
الي إِلَى
الله اللَّه
لهم لِ
البشري بَشَرِيّ
فبشر شَرّ
عباد عَبّاد
الذين الَّذِي
يستمعون ٱِسْتَمَع
القول قَوْل
فيتبعون تَبِع
احسنه أَحْسَن
اولئك أُولائِكَ
الذين الَّذِي
هداهم هَدَأ
الله اللَّه
واولئك أُولائِكَ
هم هُم
اولو أَوَّل
الالباب لُبّ
افمن افمن
حق حَقّ
عليه عَلَى
كلمة كَلِمَة
العذاب عَذاب
افانت افانت
تنقذ أَنْقَذ
من مِن
في فِي
النار نار
لكن لٰكِنَّ
الذين الَّذِي
اتقوا ٱِتَّقَى
ربهم رَبّ
لهم لِ
غرف غُرْفَة
من مِن
فوقها فَوْق
غرف غُرْفَة
مبنية مَبْنِيّ
تجري جَرَى
من مِن
تحتها تَحْتَ
الانهار نَهْر
وعد وَعَد
الله اللَّه
لا لا
يخلف خَلَّف
الله اللَّه
الميعاد مِيعاد
الم آلَم
تر راوَنْد
ان أَنَّ
الله اللَّه
انزل أَنْزَل
من مِن
السماء سَماء
ماء ماء
فسلكه سَلَك
ينابيع يَنْبُوع
في فِي
الارض أَرْض
ثم ثُمَّ
يخرج أَخْرَج
به بِ
زرعا زَرْع
مختلفا مُخْتَلِف
الوانه لَوْن
ثم ثُمَّ
يهيج هاج
فتراه راوَنْد
مصفرا مُصْفَرّ
ثم ثُمَّ
يجعله جَعَل
حطاما حُطام
ان أَنَّ
في فِي
ذلك ذٰلِكَ
لذكري ذِكْرَى
لاولي أَوَّل
الالباب لُبّ
افمن افمن
شرح شَرْح
الله اللَّه
صدره صَدْر
للاسلام إِسْلام
فهو هُوَ
علي عَلَى
نور نُور
من مِن
ربه رَبّ
فويل وَيْل
للقاسية قاسِي
قلوبهم قَلْب
من مِن
ذكر ذَكَر
الله اللَّه
اولئك أُولائِكَ
في فِي
ضلال ضالّ
مبين مُبَيِّن
الله اللَّه
نزل نَزَل
احسن أَحْسَن
الحديث حَدِيث
كتابا كِتاب
متشابها مُتَشابِه
مثاني مثاني
تقشعر ٱِقْشَعَرّ
منه مِن
جلود جَلُود
الذين الَّذِي
يخشون خَشِي
ربهم رَبّ
ثم ثُمَّ
تلين وَلِي
جلودهم جَلُود
وقلوبهم قَلْب
الي إِلَى
ذكر ذَكَر
الله اللَّه
ذلك ذٰلِكَ
هدي هَدْي
الله اللَّه
يهدي هَدَى
به بِ
من مِن
يشاء شاء
ومن مِن
يضلل ضَلَّل
الله اللَّه
فما ما
له لِ
من مِن
هاد هادِي
افمن افمن
يتقي ٱِتَّقَى
بوجهه وَجْه
سوء سُوء
العذاب عَذاب
يوم يَوْم
القيامة قِيامَة
وقيل قال
للظالمين ظالِم
ذوقوا ذوقوا
ما ما
كنتم كان
تكسبون كَسَب
كذب كِذْب
الذين الَّذِي
من مِن
قبلهم قَبِل
فاتاهم أَتَى
العذاب عَذاب
من مِن
حيث حَيْثُ
لا لا
يشعرون شَعَر
فاذاقهم أَذاق
الله اللَّه
الخزي خِزْي
في فِي
الحياة حَياة
الدنيا دُنْيا
ولعذاب عَذاب
الاخرة آخِرَة
اكبر أَكْبَر
لو لَو
كانوا كان
يعلمون عَلِم
ولقد قَدْ
ضربنا ضَرْب
للناس ناس
في فِي
هذا هٰذا
القران قُرْآن
من مِن
كل كُلّ
مثل مِثْل
لعلهم لَعَلَّ
يتذكرون تَذَكَّر
قرانا قَرْيَة
عربيا عَرَبِيّ
غير غَيْر
ذي ذُو
عوج عَوَج
لعلهم لَعَلَّ
يتقون ٱِتَّقَى
ضرب ضَرْب
الله اللَّه
مثلا مَثَل
رجلا رَجُل
فيه فِي
شركاء شَرِيك
متشاكسون متشاكسون
ورجلا رَجُل
سلما سَلَّم
لرجل رَجُل
هل هَل
يستويان ٱِسْتَوَى
مثلا مَثَل
الحمد حَمْد
لله اللَّه
بل بَل
اكثرهم أَكْثَر
لا لا
يعلمون عَلِم
انك أَنَّ
ميت مَيِّت
وانهم أَنَّ
ميتون ميتون
ثم ثُمَّ
انكم إِنَّ
يوم يَوْم
القيامة قِيامَة
عند عِنْد
ربكم رَبّ
تختصمون ٱِخْتَصَم
فمن مِن
اظلم ٱِظَّلَم
ممن مِن
كذب كِذْب
علي عَلَى
الله اللَّه
وكذب كِذْب
بالصدق صِدْق
اذ إِذ
جاءه جاء
اليس لَيْسَ
في فِي
جهنم جَهَنَّم
مثوي مَثْوَى
للكافرين كافِر
والذي الَّذِي
جاء جاء
بالصدق صِدْق
وصدق صِدْق
به بِ
اولئك أُولائِكَ
هم هُم
المتقون مُتَّقِي
لهم لِ
ما ما
يشاءون شاء
عند عِنْد
ربهم رَبّ
ذلك ذٰلِكَ
جزاء جَزاء
المحسنين مُحْسِن
ليكفر كَفَّر
الله اللَّه
عنهم عَن
اسوا أَسْوَأ
الذي الَّذِي
عملوا عَمِل
ويجزيهم جَزَى
اجرهم جَرَى
باحسن أَحْسَن
الذي الَّذِي
كانوا كان
يعملون عَمِل
اليس لَيْسَ
الله اللَّه
بكاف كافِي
عبده عَبْدُه
ويخوفونك خَوَّف
بالذين الَّذِي
من مِن
دونه دُون
ومن مِن
يضلل ضَلَّل
الله اللَّه
فما ما
له لِ
من مِن
هاد هادِي
ومن مِن
يهد أَهْدَى
الله اللَّه
فما ما
له لِ
من مِن
مضل مُضِلّ
اليس لَيْسَ
الله اللَّه
بعزيز عَزِيز
ذي ذُو
انتقام ٱِنْتِقام
ولئن إِنَّ
سالتهم سَأَل
من مِن
خلق خَلْق
السماوات سَماء
والارض أَرْض
ليقولن ليقولن
الله اللَّه
قل قال
افرايتم افرايتم
ما ما
تدعون دَعا
من مِن
دون دُون
الله اللَّه
ان أَنَّ
ارادني أَراد
الله اللَّه
بضر ضِرّ
هل هَل
هن هُنَّ
كاشفات كاشِف
ضره ضَرّ
او أَو
ارادني أَراد
برحمة رَحْمَة
هل هَل
هن هُنَّ
ممسكات مُمْسِك
رحمته رَحْمَة
قل قال
حسبي حَسَب
الله اللَّه
عليه عَلَى
يتوكل تَوَكَّل
المتوكلون المتوكلون
قل قال
يا يا
قوم قَوْم
اعملوا أَعْمَل
علي عَلَى
مكانتكم مَكانَة
اني أَنَّ
عامل عامِل
فسوف سَوْفَ
تعلمون عَلِم
من مِن
ياتيه أَتَى
عذاب عَذاب
يخزيه خَزَى
ويحل حَلّ
عليه عَلَى
عذاب عَذاب
مقيم مُقِيم
انا أَنا
انزلنا أَنْزَل
عليك عَلَى
الكتاب كِتاب
للناس ناس
بالحق حَقّ
فمن مِن
اهتدي ٱِهْتَدَى
فلنفسه نَفْس
ومن مِن
ضل ضَلّ
فانما إِنَّما
يضل ضَلّ
عليها عَلَى
وما ما
انت أَنْتَ
عليهم عَلَى
بوكيل وَكِيل
الله اللَّه
يتوفي تَوَفَّى
الانفس نَفْس
حين حِين
موتها مَوْت
والتي الَّذِي
لم لَم
تمت تَمّ
في فِي
منامها مَنام
فيمسك مَسّ
التي الَّذِي
قضي قَضَى
عليها عَلَى
الموت مَوْت
ويرسل أَرْسَل
الاخري أُخْرَى
الي إِلَى
اجل أَجْل
مسمي مُسَمَّى
ان أَنَّ
في فِي
ذلك ذٰلِكَ
لايات آيَة
لقوم قَوْم
يتفكرون تَفَكَّر
ام أَم
اتخذوا ٱِتَّخَذ
من مِن
دون دُون
الله اللَّه
شفعاء شَفِيع
قل قال
اولو أَوَّل
كانوا كان
لا لا
يملكون مَلَك
شيئا شَيْء
ولا لا
يعقلون عَقَل
قل قال
لله اللَّه
الشفاعة شَفاعَة
جميعا جَمِيع
له لِ
ملك مَلِك
السماوات سَماء
والارض أَرْض
ثم ثُمَّ
اليه إِلَى
ترجعون رَجَع
واذا إِذا
ذكر ذَكَر
الله اللَّه
وحده وَحْد
اشمازت ٱِشْمَأَزّ
قلوب قَلْب
الذين الَّذِي
لا لا
يؤمنون آمَن
بالاخرة آخِرَة
واذا إِذا
ذكر ذَكَر
الذين الَّذِي
من مِن
دونه دُون
اذا إِذا
هم هُم
يستبشرون ٱِسْتَبْشَر
قل قال
اللهم اللّٰهُمَّ
فاطر إِطار
السماوات سَماء
والارض أَرْض
عالم عالَم
الغيب غائِب
والشهادة شَهادَة
انت أَنْتَ
تحكم حَكَم
بين بَيِّن
عبادك عِباد
في فِي
ما ما
كانوا كان
فيه فِي
يختلفون ٱِخْتَلَف
ولو لَو
ان أَنَّ
للذين الَّذِي
ظلموا ظَلَم
ما ما
في فِي
الارض أَرْض
جميعا جَمِيع
ومثله مِثْل
معه مَع
لافتدوا ٱِفْتَدَى
به بِ
من مِن
سوء سُوء
العذاب عَذاب
يوم يَوْم
القيامة قِيامَة
وبدا بَدا
لهم لِ
من مِن
الله اللَّه
ما ما
لم لَم
يكونوا كان
يحتسبون ٱِحْتَسَب
وبدا بَدا
لهم لِ
سيئات سَيِّء
ما ما
كسبوا كَسَب
وحاق حاق
بهم بِ
ما ما
كانوا كان
به بِ
يستهزئون ٱِسْتَهْزَأ
فاذا إِذا
مس مَسّ
الانسان إِنْسان
ضر ضَرّ
دعانا دَعا
ثم ثُمَّ
اذا إِذا
خولناه خَوَّل
نعمة نِعْمَة
منا مِن
قال قال
انما إِنَّما
اوتيته اوتيته
علي عَلَى
علم عَلِم
بل بَل
هي هِيَ
فتنة فِتْنَة
ولكن لٰكِن
اكثرهم أَكْثَر
لا لا
يعلمون عَلِم
قد قَدْ
قالها قال
الذين الَّذِي
من مِن
قبلهم قَبِل
فما ما
اغني غَنَّى
عنهم عَن
ما ما
كانوا كان
يكسبون كَسَب
فاصابهم أَصاب
سيئات سَيِّء
ما ما
كسبوا كَسَب
والذين الَّذِي
ظلموا ظَلَم
من مِن
هؤلاء هٰذا
سيصيبهم أَصاب
سيئات سَيِّء
ما ما
كسبوا كَسَب
وما ما
هم هُم
بمعجزين بمعجزين
اولم أَوْلَم
يعلموا عَلِم
ان أَنَّ
الله اللَّه
يبسط بَسَط
الرزق رِزْق
لمن مَن
يشاء شاء
ويقدر قَدَّر
ان أَنَّ
في فِي
ذلك ذٰلِكَ
لايات آيَة
لقوم قَوْم
يؤمنون آمَن
قل قال
يا يا
عبادي عِباد
الذين الَّذِي
اسرفوا أَسْرَف
علي عَلَى
انفسهم نَفْس
لا لا
تقنطوا قَنِط
من مِن
رحمة رَحِم
الله اللَّه
ان أَنَّ
الله اللَّه
يغفر غَفَر
الذنوب ذَنْب
جميعا جَمِيع
انه أَنَّ
هو هُوَ
الغفور غَفُور
الرحيم رَحِيم
وانيبوا وانيبوا
الي إِلَى
ربكم رَبّ
واسلموا أَسْلَم
له لِ
من مِن
قبل قِبَل
ان أَنَّ
ياتيكم أَتَى
العذاب عَذاب
ثم ثُمَّ
لا لا
تنصرون نَصَر
واتبعوا ٱِتَّبَع
احسن أَحْسَن
ما ما
انزل أَنْزَل
اليكم إِلَى
من مِن
ربكم رَبّ
من مِن
قبل قِبَل
ان أَنَّ
ياتيكم أَتَى
العذاب عَذاب
بغتة بَغَى
وانتم أَنْتُم
لا لا
تشعرون شَعَر
ان أَنَّ
تقول قال
نفس نَفْس
يا يا
حسرتي حَسْرَة
علي عَلَى
ما ما
فرطت فَرَّط
في فِي
جنب جَنْب
الله اللَّه
